id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,segment,clv
7231,User7231,38.0,Male,Mobile,Side,,Evening,0,Mid-Young,4399
6251,User6251,44.0,Non-Binary,Mobile,Side,,Morning,1,Mid-Old,2465
2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,Unknown,1,Young,9684
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1,Mid-Young,9315
8903,User8903,24.0,Male,Tablet,Side,Social Media,Evening,0,Young,3431
8947,User8947,22.0,Male,Desktop,Bottom,Entertainment,Night,1,Young,1313
9918,User9918,24.0,Non-Binary,Tablet,,News,Unknown,0,Young,7287
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,Young,755
1420,User1420,62.0,Non-Binary,Desktop,,News,Morning,1,Old,1882
6467,User6467,30.0,Non-Binary,Desktop,Side,,Unknown,1,Mid-Young,6556
8994,User8994,34.0,Female,Mobile,Bottom,Entertainment,Morning,1,Mid-Young,4762
8386,User8386,44.0,Non-Binary,Mobile,Bottom,Entertainment,Unknown,0,Mid-Old,4474
6074,User6074,35.0,Male,Mobile,Bottom,,Unknown,1,Mid-Young,5829
3299,User3299,44.0,Non-Binary,Tablet,,News,Evening,1,Mid-Old,9504
6487,User6487,19.0,Male,Tablet,Side,,Unknown,1,Young,2158
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1,Young,2926
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1,Old,3775
9708,User9708,38.0,Male,Tablet,Side,Shopping,Night,0,Mid-Young,9319
5501,User5501,28.0,Non-Binary,Mobile,Bottom,,Evening,1,Young,6250
2096,User2096,48.0,Non-Binary,Desktop,Top,,Unknown,1,Mid-Old,7286
6487,User6487,19.0,Male,Tablet,Side,,Unknown,1,Young,7629
3297,User3297,18.0,Female,Tablet,Bottom,,Night,1,Young,6563
9807,User9807,35.0,Non-Binary,Tablet,Bottom,Education,Night,1,Mid-Young,5458
2023,User2023,19.0,Non-Binary,Desktop,Top,,Unknown,1,Young,1224
5982,User5982,43.0,Female,Tablet,Top,,Evening,0,Mid-Old,7427
925,User925,55.0,Non-Binary,Mobile,,Education,Morning,0,Old,9384
9550,User9550,58.0,Non-Binary,Desktop,Top,,Afternoon,1,Old,9499
4642,User4642,46.0,Non-Binary,Mobile,Top,,Evening,0,Mid-Old,7115
6181,User6181,54.0,Male,Tablet,Top,Education,Night,0,Old,4981
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1,Mid-Old,6514
9666,User9666,63.0,Non-Binary,Desktop,Side,Education,Night,0,Old,9106
7356,User7356,41.0,Male,Tablet,Side,Shopping,Night,0,Mid-Old,1939
6401,User6401,45.0,Female,Mobile,Side,,Morning,1,Mid-Old,7315
1729,User1729,26.0,Female,Mobile,Top,,Afternoon,1,Young,8885
4890,User4890,43.0,Male,Tablet,Bottom,Education,Afternoon,1,Mid-Old,6136
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,Young,6442
5735,User5735,46.0,Female,Desktop,,,Evening,0,Mid-Old,3058
1197,User1197,62.0,Male,Mobile,Top,Social Media,Night,1,Old,9876
6433,User6433,45.0,Female,Mobile,Bottom,,Morning,0,Mid-Old,6242
6217,User6217,48.0,Non-Binary,Tablet,Side,Entertainment,Evening,0,Mid-Old,1184
188,User188,56.0,Female,Tablet,Bottom,News,Morning,1,Old,525
2337,User2337,40.0,Male,Desktop,Top,,Unknown,1,Mid-Young,3321
8817,User8817,53.0,Male,Tablet,,Education,Unknown,1,Old,7400
3378,User3378,53.0,Non-Binary,Desktop,Top,Shopping,Afternoon,0,Old,2373
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,Young,2589
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1,Old,527
6737,User6737,60.0,Female,Mobile,Bottom,Education,Evening,0,Old,2387
8214,User8214,25.0,Female,Tablet,Top,,Afternoon,0,Young,9736
7376,User7376,21.0,Female,Mobile,,News,Morning,1,Young,7465
6487,User6487,19.0,Male,Tablet,Side,,Morning,1,Young,8900
8079,User8079,62.0,Non-Binary,Tablet,Side,Social Media,Afternoon,0,Old,8234
6161,User6161,61.0,Female,Tablet,Bottom,,Unknown,1,Old,9070
5418,User5418,34.0,Male,Mobile,Top,,Evening,1,Mid-Young,8436
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1,Mid-Old,6522
7375,User7375,57.0,Female,Desktop,,,Evening,0,Old,8783
5890,User5890,56.0,Female,Mobile,Bottom,News,Night,1,Old,3744
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1,Old,9296
2594,User2594,29.0,Male,Mobile,Side,Shopping,Evening,0,Young,5044
5832,User5832,28.0,Non-Binary,Desktop,,,Afternoon,1,Young,8135
2297,User2297,57.0,Male,Tablet,Side,Education,Unknown,1,Old,8420
3971,User3971,25.0,Non-Binary,Tablet,,Entertainment,Afternoon,0,Young,7529
7355,User7355,38.0,Male,Tablet,Bottom,News,Unknown,0,Mid-Young,6017
2023,User2023,19.0,Non-Binary,Desktop,Top,,Unknown,1,Young,9565
56,User56,23.0,Non-Binary,Desktop,Top,,Afternoon,0,Young,3161
3933,User3933,59.0,Non-Binary,Tablet,Bottom,Shopping,Unknown,0,Old,3711
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Evening,1,Mid-Young,6791
4198,User4198,21.0,Male,Desktop,Bottom,,Morning,0,Young,3966
8937,User8937,57.0,Male,Tablet,Side,,Unknown,1,Old,1951
8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Evening,1,Mid-Young,6210
3560,User3560,33.0,Female,Tablet,,,Evening,0,Mid-Young,7821
5877,User5877,22.0,Female,Tablet,Side,,Morning,0,Young,2727
1383,User1383,27.0,Female,Desktop,Top,Entertainment,Night,0,Young,3127
2542,User2542,58.0,Non-Binary,Mobile,Side,Entertainment,Evening,1,Old,7967
389,User389,31.0,Non-Binary,Tablet,Top,Social Media,Afternoon,1,Mid-Young,9210
8531,User8531,54.0,Female,Tablet,Bottom,Education,Morning,0,Old,8635
4707,User4707,21.0,Non-Binary,Desktop,Top,,Evening,1,Young,4644
158,User158,61.0,Non-Binary,Desktop,Bottom,Education,Evening,0,Old,4892
7345,User7345,56.0,Male,Tablet,Top,Social Media,Unknown,0,Old,1940
6276,User6276,39.0,Female,Desktop,Side,,Morning,0,Mid-Young,3280
43,User43,23.0,Male,Tablet,Bottom,,Night,0,Young,4806
6509,User6509,62.0,Female,Mobile,,,Morning,0,Old,7244
6287,User6287,40.0,Female,Tablet,Bottom,,Unknown,1,Mid-Young,3837
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Unknown,1,Young,9156
6679,User6679,26.0,Male,Tablet,,Entertainment,Night,1,Young,3223
6288,User6288,61.0,Non-Binary,Tablet,Bottom,News,Afternoon,1,Old,9796
1503,User1503,19.0,Female,Tablet,Side,,Afternoon,1,Young,3588
3323,User3323,48.0,Female,Tablet,Side,,Afternoon,1,Mid-Old,2776
3323,User3323,48.0,Female,Tablet,,,Afternoon,1,Mid-Old,7838
443,User443,46.0,Male,Desktop,,Education,Afternoon,0,Mid-Old,5954
2620,User2620,49.0,Non-Binary,Tablet,Top,,Night,0,Mid-Old,1734
5346,User5346,30.0,Non-Binary,Tablet,Top,News,Morning,1,Mid-Young,3106
4422,User4422,28.0,Non-Binary,Desktop,Bottom,,Afternoon,0,Young,7039
6724,User6724,37.0,Female,Desktop,Top,,Evening,1,Mid-Young,8082
8930,User8930,24.0,Non-Binary,Desktop,Top,Shopping,Night,0,Young,4697
6042,User6042,62.0,Non-Binary,Desktop,Bottom,,Unknown,0,Old,7660
6669,User6669,38.0,Female,Mobile,Side,News,Night,1,Mid-Young,3705
2593,User2593,38.0,Non-Binary,Mobile,,,Unknown,0,Mid-Young,5593
7138,User7138,26.0,Male,Tablet,Top,Social Media,Unknown,1,Young,8146
5937,User5937,18.0,Non-Binary,Desktop,Bottom,Shopping,Evening,0,Young,1459
3846,User3846,38.0,Non-Binary,Tablet,Bottom,,Night,1,Mid-Young,6598
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,Mid-Young,7842
6942,User6942,27.0,Male,Desktop,,,Unknown,0,Young,7780
8817,User8817,53.0,Male,Tablet,Bottom,Education,Night,1,Old,1297
1935,User1935,30.0,Female,Desktop,,Entertainment,Afternoon,1,Mid-Young,7419
3337,User3337,37.0,Male,Tablet,Side,News,Unknown,0,Mid-Young,9003
1910,User1910,63.0,Male,Desktop,Side,,Night,1,Old,3573
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1,Old,7994
924,User924,64.0,Non-Binary,Tablet,Top,News,Unknown,0,Old,4409
8530,User8530,52.0,Female,Mobile,Top,Social Media,Unknown,1,Mid-Old,7559
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Unknown,1,Mid-Old,7774
7674,User7674,43.0,Female,Tablet,Bottom,News,Unknown,1,Mid-Old,761
9234,User9234,20.0,Male,Desktop,Bottom,,Unknown,1,Young,2129
5980,User5980,40.0,Female,Desktop,Side,,Unknown,1,Mid-Young,7188
2979,User2979,33.0,Male,Desktop,Side,Education,Morning,0,Mid-Young,6604
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1,Mid-Old,6189
9486,User9486,19.0,Female,Mobile,,,Unknown,0,Young,1664
6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1,Young,3688
7363,User7363,48.0,Non-Binary,Mobile,,Social Media,Morning,0,Mid-Old,7736
664,User664,51.0,Female,Desktop,Bottom,Education,Evening,0,Mid-Old,8450
1442,User1442,55.0,Female,Tablet,Side,,Unknown,0,Old,7517
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,Young,4845
3226,User3226,50.0,Non-Binary,Mobile,Top,,Unknown,0,Mid-Old,4607
6164,User6164,57.0,Male,Mobile,,Social Media,Night,0,Old,2036
2096,User2096,48.0,Non-Binary,Desktop,Top,,Night,1,Mid-Old,8980
8361,User8361,41.0,Female,Mobile,Side,,Afternoon,1,Mid-Old,5014
8053,User8053,31.0,Non-Binary,Tablet,Top,Shopping,Evening,0,Mid-Young,9742
3236,User3236,56.0,Female,Mobile,Bottom,,Morning,1,Old,7134
6669,User6669,38.0,Female,Mobile,Side,News,Night,1,Mid-Young,4251
2174,User2174,36.0,Female,Desktop,Bottom,Entertainment,Afternoon,1,Mid-Young,6092
4957,User4957,58.0,Male,Desktop,Bottom,Social Media,Evening,1,Old,720
5832,User5832,28.0,Non-Binary,Desktop,Side,,Unknown,1,Young,3205
6822,User6822,34.0,Male,Desktop,Bottom,Social Media,Afternoon,0,Mid-Young,5908
9064,User9064,41.0,Female,Mobile,Top,Entertainment,Night,1,Mid-Old,2903
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1,Old,4716
9714,User9714,25.0,Female,Mobile,,News,Afternoon,0,Young,5942
5082,User5082,44.0,Female,Mobile,,Shopping,Afternoon,1,Mid-Old,7257
9234,User9234,20.0,Male,Desktop,,,Morning,1,Young,8963
8561,User8561,52.0,Male,Mobile,,,Unknown,1,Mid-Old,9173
6765,User6765,46.0,Female,Tablet,,Entertainment,Morning,1,Mid-Old,1192
1273,User1273,27.0,Non-Binary,Mobile,,,Morning,1,Young,6687
1253,User1253,36.0,Female,Desktop,Bottom,Shopping,Morning,1,Mid-Young,9712
6674,User6674,24.0,Non-Binary,Desktop,Bottom,News,Unknown,0,Young,3230
2374,User2374,54.0,Non-Binary,Tablet,Side,,Unknown,0,Old,3474
3641,User3641,33.0,Female,Tablet,Top,,Night,1,Mid-Young,6827
1503,User1503,19.0,Female,Tablet,Side,,Unknown,1,Young,8304
6330,User6330,56.0,Female,Mobile,Side,,Night,0,Old,5972
2795,User2795,62.0,Female,Desktop,,,Morning,0,Old,1601
3430,User3430,61.0,Male,Desktop,,Social Media,Morning,1,Old,2007
8115,User8115,20.0,Female,Mobile,Top,Social Media,Unknown,1,Young,9569
5346,User5346,30.0,Non-Binary,Tablet,Top,News,Morning,1,Mid-Young,9308
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,Mid-Young,3568
7808,User7808,26.0,Female,Desktop,Top,,Night,1,Young,5837
398,User398,28.0,Male,Tablet,Top,,Morning,0,Young,8046
8817,User8817,53.0,Male,Tablet,Bottom,Education,Night,1,Old,6392
6167,User6167,20.0,Male,Mobile,Side,Shopping,Unknown,1,Young,5560
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1,Old,7306
2021,User2021,41.0,Male,Mobile,Bottom,Social Media,Night,1,Mid-Old,2664
2962,User2962,49.0,Non-Binary,Desktop,Top,News,Night,0,Mid-Old,749
2577,User2577,44.0,Non-Binary,Mobile,Top,Social Media,Unknown,0,Mid-Old,7595
4742,User4742,31.0,Male,Desktop,Bottom,,Night,1,Mid-Young,9000
2174,User2174,36.0,Female,Desktop,Bottom,Entertainment,Unknown,1,Mid-Young,6738
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1,Young,7763
3552,User3552,37.0,Male,Desktop,Bottom,Social Media,Afternoon,0,Mid-Young,1671
6086,User6086,24.0,Male,Desktop,,,Morning,1,Young,2961
5501,User5501,28.0,Non-Binary,Mobile,Bottom,,Evening,1,Young,3806
3101,User3101,22.0,Male,Desktop,Side,Shopping,Morning,0,Young,9906
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1,Mid-Old,4158
4254,User4254,19.0,Male,Desktop,Bottom,,Afternoon,1,Young,6845
518,User518,29.0,Male,Tablet,Bottom,Shopping,Morning,1,Young,5670
3245,User3245,40.0,Male,Desktop,Side,Shopping,Afternoon,1,Mid-Young,3888
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1,Mid-Old,7315
8947,User8947,22.0,Male,Desktop,,Entertainment,Night,1,Young,5418
64,User64,63.0,Non-Binary,Tablet,,Social Media,Evening,0,Old,5915
5807,User5807,41.0,Male,Desktop,Side,News,Afternoon,0,Mid-Old,7394
2096,User2096,48.0,Non-Binary,Desktop,Top,,Night,1,Mid-Old,6610
1505,User1505,18.0,Male,Desktop,Top,Shopping,Night,0,Young,4235
6287,User6287,40.0,Female,Tablet,Bottom,,Morning,1,Mid-Young,5493
5647,User5647,46.0,Female,Tablet,Side,,Morning,1,Mid-Old,8733
2481,User2481,50.0,Non-Binary,Mobile,Side,,Unknown,0,Mid-Old,7542
2542,User2542,58.0,Non-Binary,Mobile,Side,,Evening,1,Old,1332
7138,User7138,26.0,Male,Tablet,Top,Social Media,Night,1,Young,8328
58,User58,36.0,Female,Mobile,Top,Shopping,Morning,1,Mid-Young,1812
4193,User4193,23.0,Male,Mobile,,News,Night,0,Young,8710
6582,User6582,28.0,Non-Binary,Mobile,Top,Entertainment,Night,0,Young,9037
8817,User8817,53.0,Male,Tablet,,Education,Unknown,1,Old,8389
6127,User6127,34.0,Non-Binary,Desktop,Side,News,Afternoon,0,Mid-Young,2702
1214,User1214,26.0,Female,Mobile,Bottom,,Evening,1,Young,3404
5881,User5881,26.0,Non-Binary,Tablet,,,Morning,1,Young,5566
5110,User5110,44.0,Female,Tablet,Top,Shopping,Morning,1,Mid-Old,8124
1616,User1616,21.0,Male,Tablet,,News,Evening,0,Young,5767
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,Young,9138
5242,User5242,31.0,Male,Mobile,Side,,Morning,0,Mid-Young,1753
8994,User8994,34.0,Female,Mobile,Bottom,Entertainment,Morning,1,Mid-Young,8144
6722,User6722,64.0,Non-Binary,Mobile,,,Evening,0,Old,3055
6409,User6409,52.0,Male,Desktop,,,Unknown,1,Mid-Old,4818
3517,User3517,18.0,Non-Binary,Tablet,Bottom,Entertainment,Night,0,Young,7035
3846,User3846,38.0,Non-Binary,Tablet,Bottom,Entertainment,Unknown,1,Mid-Young,7094
4676,User4676,21.0,Non-Binary,Mobile,Side,Education,Night,0,Young,4793
6188,User6188,20.0,Male,Desktop,Bottom,Entertainment,Unknown,1,Young,5834
4957,User4957,58.0,Male,Desktop,Bottom,,Unknown,1,Old,9332
1387,User1387,61.0,Male,Mobile,Top,Education,Morning,0,Old,9629
6487,User6487,19.0,Male,Tablet,Side,,Morning,1,Young,4419
4781,User4781,43.0,Male,Tablet,,,Morning,0,Mid-Old,5666
4742,User4742,31.0,Male,Desktop,Bottom,,Night,1,Mid-Young,7433
2573,User2573,27.0,Male,Mobile,Side,Education,Morning,0,Young,8761
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Unknown,1,Mid-Young,9339
2309,User2309,22.0,Male,Tablet,Bottom,Entertainment,Night,1,Young,827
5198,User5198,47.0,Male,Desktop,Bottom,Education,Night,1,Mid-Old,5712
4461,User4461,64.0,Female,Tablet,,Education,Morning,0,Old,9087
1257,User1257,24.0,Female,Desktop,Top,Social Media,Morning,0,Young,3438
8994,User8994,34.0,Female,Mobile,Bottom,Entertainment,Morning,1,Mid-Young,542
9806,User9806,58.0,Male,Tablet,,,Evening,1,Old,5909
1122,User1122,49.0,Non-Binary,Tablet,,,Morning,1,Mid-Old,2398
3299,User3299,44.0,Non-Binary,Tablet,Side,News,Evening,1,Mid-Old,6310
2021,User2021,41.0,Male,Mobile,Bottom,,Night,1,Mid-Old,1692
2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,Young,4617
6143,User6143,29.0,Non-Binary,Mobile,,,Afternoon,1,Young,9800
316,User316,42.0,Non-Binary,Desktop,Top,,Unknown,1,Mid-Old,6385
4685,User4685,58.0,Female,Tablet,Bottom,,Night,0,Old,5554
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1,Mid-Old,5782
1608,User1608,39.0,Male,Tablet,,Shopping,Night,0,Mid-Young,4764
2440,User2440,37.0,Female,Desktop,Top,Entertainment,Morning,0,Mid-Young,712
3641,User3641,33.0,Female,Tablet,,,Unknown,1,Mid-Young,2377
1704,User1704,61.0,Female,Tablet,Bottom,,Evening,1,Old,5772
6074,User6074,35.0,Male,Mobile,Bottom,,Afternoon,1,Mid-Young,6165
854,User854,60.0,Female,Tablet,Bottom,News,Evening,0,Old,5405
3988,User3988,49.0,Non-Binary,Mobile,,Entertainment,Afternoon,0,Mid-Old,2723
9445,User9445,34.0,Male,Tablet,Bottom,,Unknown,0,Mid-Young,1039
6916,User6916,33.0,Female,Tablet,Side,,Afternoon,0,Mid-Young,4050
7809,User7809,18.0,Male,Mobile,Top,,Evening,0,Young,2356
536,User536,20.0,Non-Binary,Desktop,,Shopping,Unknown,0,Young,689
9516,User9516,28.0,Female,Desktop,Top,,Morning,1,Young,2538
4800,User4800,39.0,Non-Binary,Desktop,,Shopping,Morning,0,Mid-Young,9942
1227,User1227,59.0,Non-Binary,Tablet,Top,Education,Evening,0,Old,8700
6075,User6075,32.0,Non-Binary,Desktop,,Social Media,Night,1,Mid-Young,3187
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,Mid-Young,4195
9194,User9194,53.0,Non-Binary,Mobile,Side,,Evening,0,Old,7133
8147,User8147,32.0,Female,Desktop,Top,,Night,1,Mid-Young,1838
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,Old,4874
2448,User2448,31.0,Female,Tablet,Bottom,,Afternoon,0,Mid-Young,7998
9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1,Young,3707
7829,User7829,47.0,Female,Mobile,Side,,Evening,0,Mid-Old,4727
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Afternoon,1,Mid-Young,2739
316,User316,42.0,Non-Binary,Desktop,,Social Media,Night,1,Mid-Old,2721
6989,User6989,28.0,Male,Mobile,,Shopping,Unknown,1,Young,8312
1914,User1914,42.0,Male,Tablet,Bottom,Shopping,Night,1,Mid-Old,3637
3375,User3375,52.0,Non-Binary,Mobile,,Education,Unknown,1,Mid-Old,4869
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Unknown,1,Young,7592
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Unknown,1,Young,649
8715,User8715,63.0,Female,Mobile,,,Afternoon,0,Old,4530
1370,User1370,52.0,Female,Desktop,Bottom,,Night,1,Mid-Old,8236
4488,User4488,31.0,Male,Mobile,Top,,Evening,0,Mid-Young,6314
1503,User1503,19.0,Female,Tablet,Side,,Afternoon,1,Young,748
4539,User4539,54.0,Male,Mobile,,,Night,1,Old,7006
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,Young,9822
3297,User3297,18.0,Female,Tablet,,,Night,1,Young,1122
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1,Mid-Old,9419
3111,User3111,27.0,Female,Desktop,Bottom,Entertainment,Afternoon,0,Young,6865
9117,User9117,43.0,Male,Mobile,Side,News,Morning,0,Mid-Old,3420
4942,User4942,32.0,Male,Tablet,Side,,Morning,0,Mid-Young,1062
2038,User2038,46.0,Non-Binary,Desktop,,,Unknown,0,Mid-Old,1198
2434,User2434,30.0,Male,Tablet,Bottom,News,Unknown,0,Mid-Young,7765
6620,User6620,52.0,Female,Tablet,Top,Education,Unknown,1,Mid-Old,4197
262,User262,33.0,Male,Mobile,Bottom,,Afternoon,0,Mid-Young,8803
6530,User6530,33.0,Female,Mobile,Bottom,News,Night,0,Mid-Young,7624
400,User400,52.0,Non-Binary,Tablet,,,Evening,1,Mid-Old,5232
3335,User3335,24.0,Male,Mobile,Top,Entertainment,Night,1,Young,8312
4069,User4069,39.0,Non-Binary,Desktop,Side,Shopping,Unknown,0,Mid-Young,5010
8621,User8621,26.0,Female,Desktop,Top,,Unknown,0,Young,2677
6075,User6075,32.0,Non-Binary,Desktop,Side,Social Media,Night,1,Mid-Young,6162
8173,User8173,53.0,Non-Binary,Tablet,Side,,Afternoon,0,Old,7696
3062,User3062,34.0,Male,Desktop,Bottom,Entertainment,Evening,1,Mid-Young,9776
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,Young,7443
3044,User3044,34.0,Male,Desktop,,News,Night,1,Mid-Young,6548
4742,User4742,31.0,Male,Desktop,,,Night,1,Mid-Young,9466
651,User651,57.0,Female,Tablet,Side,,Morning,0,Old,3096
7689,User7689,33.0,Non-Binary,Tablet,,Entertainment,Evening,0,Mid-Young,1295
7138,User7138,26.0,Male,Tablet,Top,Social Media,Night,1,Young,3584
9064,User9064,41.0,Female,Mobile,Top,Entertainment,Night,1,Mid-Old,9565
6949,User6949,27.0,Male,Desktop,Top,,Night,0,Young,6551
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1,Mid-Old,2046
4200,User4200,54.0,Non-Binary,Mobile,Bottom,News,Evening,0,Old,8290
5250,User5250,58.0,Male,Mobile,Side,,Evening,0,Old,9166
3559,User3559,25.0,Non-Binary,Tablet,Top,,Afternoon,0,Young,7846
159,User159,52.0,Male,Tablet,Top,,Morning,0,Mid-Old,3980
6573,User6573,55.0,Non-Binary,Desktop,Side,,Evening,1,Old,4139
6167,User6167,20.0,Male,Mobile,Side,Shopping,Night,1,Young,1821
3430,User3430,61.0,Male,Desktop,,Social Media,Morning,1,Old,4974
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Unknown,1,Old,9484
1197,User1197,62.0,Male,Mobile,Top,,Night,1,Old,7770
1975,User1975,30.0,Female,Mobile,Top,Social Media,Morning,1,Mid-Young,4940
1635,User1635,54.0,Female,Tablet,Top,News,Evening,1,Old,9944
4209,User4209,29.0,Female,Tablet,Bottom,Shopping,Unknown,0,Young,3616
4553,User4553,27.0,Male,Mobile,Top,,Morning,0,Young,4295
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1,Old,5340
6854,User6854,32.0,Male,Mobile,,,Night,1,Mid-Young,7562
4938,User4938,28.0,Male,Desktop,Side,,Evening,1,Young,3247
373,User373,34.0,Female,Mobile,,Education,Unknown,1,Mid-Young,2149
8326,User8326,23.0,Female,Desktop,,,Evening,1,Young,6194
4950,User4950,28.0,Male,Mobile,Side,,Morning,1,Young,9865
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1,Mid-Old,8643
5129,User5129,62.0,Female,Tablet,Side,News,Unknown,0,Old,3798
3684,User3684,35.0,Male,Mobile,,Entertainment,Unknown,0,Mid-Young,6118
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1,Young,8515
8,User8,24.0,Male,Tablet,,Shopping,Unknown,0,Young,9288
1529,User1529,20.0,Female,Mobile,Top,Entertainment,Afternoon,1,Young,8063
7138,User7138,26.0,Male,Tablet,Top,Social Media,Night,1,Young,8468
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1,Mid-Old,9636
585,User585,59.0,Female,Mobile,Side,News,Unknown,0,Old,3123
7910,User7910,58.0,Non-Binary,Desktop,Side,,Evening,0,Old,4313
1762,User1762,41.0,Male,Desktop,Side,,Unknown,1,Mid-Old,3031
3029,User3029,62.0,Female,Desktop,,News,Night,0,Old,9612
4034,User4034,43.0,Female,Desktop,Top,Shopping,Unknown,1,Mid-Old,9177
1975,User1975,30.0,Female,Mobile,Top,,Unknown,1,Mid-Young,1927
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,Young,1691
8243,User8243,24.0,Non-Binary,Desktop,Bottom,Shopping,Afternoon,0,Young,8029
7138,User7138,26.0,Male,Tablet,,Social Media,Unknown,1,Young,5915
4254,User4254,19.0,Male,Desktop,Bottom,,Afternoon,1,Young,4820
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Unknown,1,Old,6892
8361,User8361,41.0,Female,Mobile,,News,Afternoon,1,Mid-Old,6573
6095,User6095,52.0,Male,Desktop,Top,News,Morning,0,Mid-Old,6061
9414,User9414,60.0,Non-Binary,Desktop,Top,Social Media,Night,0,Old,2488
4696,User4696,55.0,Non-Binary,Tablet,Top,,Night,0,Old,2165
3330,User3330,49.0,Male,Desktop,Top,News,Afternoon,1,Mid-Old,8219
9753,User9753,46.0,Male,Tablet,Top,Entertainment,Unknown,1,Mid-Old,2035
1635,User1635,54.0,Female,Tablet,Top,News,Evening,1,Old,8000
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1,Mid-Young,9758
8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,Mid-Young,1802
6281,User6281,53.0,Female,Mobile,Side,Entertainment,Unknown,0,Old,9148
8947,User8947,22.0,Male,Desktop,,Entertainment,Night,1,Young,3487
9807,User9807,35.0,Non-Binary,Tablet,,Education,Unknown,1,Mid-Young,1505
3430,User3430,61.0,Male,Desktop,,Social Media,Morning,1,Old,3926
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,Young,1473
5019,User5019,49.0,Non-Binary,Desktop,Bottom,News,Morning,0,Mid-Old,6769
5240,User5240,25.0,Female,Desktop,Top,,Morning,0,Young,3974
1762,User1762,41.0,Male,Desktop,Side,Entertainment,Afternoon,1,Mid-Old,1657
5329,User5329,54.0,Male,Tablet,Side,Education,Evening,1,Old,6962
188,User188,56.0,Female,Tablet,,News,Morning,1,Old,8986
7323,User7323,59.0,Non-Binary,Mobile,Top,,Morning,0,Old,5932
2215,User2215,33.0,Female,Tablet,Top,Social Media,Night,0,Mid-Young,7348
2303,User2303,64.0,Male,Tablet,Bottom,News,Afternoon,0,Old,1325
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1,Mid-Old,2931
6288,User6288,61.0,Non-Binary,Tablet,Bottom,News,Afternoon,1,Old,5131
7138,User7138,26.0,Male,Tablet,,Social Media,Night,1,Young,3108
1367,User1367,29.0,Male,Mobile,,,Unknown,0,Young,694
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1,Mid-Old,7997
2109,User2109,58.0,Non-Binary,Desktop,Top,,Afternoon,0,Old,2665
9064,User9064,41.0,Female,Mobile,,Entertainment,Night,1,Mid-Old,580
