id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,purchase_value,purchase_frequency,CLV,CLV_scaled,CLV_segment
3833,User3833,57.0,Male,Desktop,,Entertainment,Night,0,118.7720820859855,8,950.176656687884,1.004021612284416,Medium CLV
2174,User2174,36.0,Female,Desktop,,Entertainment,Afternoon,1,144.54113558468478,2,289.08227116936956,-0.6478168268118644,Low CLV
1635,User1635,54.0,Female,Tablet,,News,Unknown,1,137.3530267104681,4,549.4121068418724,0.002654329542276456,High CLV
6143,User6143,29.0,Non-Binary,Mobile,Bottom,,Afternoon,1,60.36847570290076,8,482.9478056232061,-0.16341618926050663,High CLV
7241,User7241,34.0,Female,Tablet,Side,News,Afternoon,0,148.19225984255647,6,889.1535590553387,0.8515467152799542,High CLV
1910,User1910,63.0,Male,Desktop,Side,Social Media,Night,1,62.704835749424014,1,62.704835749424014,-1.2134530774924859,Low CLV
3070,User3070,30.0,Male,Desktop,Top,,Afternoon,0,78.57194566866819,4,314.28778267467277,-0.5848372679265056,Low CLV
6167,User6167,20.0,Male,Mobile,Side,Shopping,Night,1,154.36845292124434,1,154.36845292124434,-0.9844184802734202,Low CLV
2928,User2928,43.0,Non-Binary,Desktop,Side,News,Evening,0,136.93392182849863,2,273.86784365699725,-0.6858322399575516,Low CLV
6143,User6143,29.0,Non-Binary,Mobile,Bottom,,Unknown,1,172.86021388895202,5,864.3010694447601,0.7894492318566206,High CLV
8973,User8973,26.0,Male,Tablet,Side,,Night,0,138.37032061406182,8,1106.9625649124946,1.3957735248511889,Medium CLV
1214,User1214,26.0,Female,Mobile,Bottom,News,Evening,1,122.29554860038489,8,978.3643888030791,1.0744526739282212,Medium CLV
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1,36.86145820905665,3,110.58437462716995,-1.093819233223133,Low CLV
9090,User9090,41.0,Male,Desktop,Side,,Morning,1,86.18884455069804,4,344.75537820279214,-0.5087096429721472,Low CLV
5289,User5289,39.0,Male,Mobile,Top,,Evening,0,67.73642618271057,6,406.41855709626344,-0.3546354118119224,Low CLV
5756,User5756,51.0,Non-Binary,Tablet,,,Afternoon,1,63.91813580823504,3,191.75440742470514,-0.8910043504851529,Low CLV
9990,User9990,25.0,Male,Desktop,Side,,Night,1,195.14189985544022,2,390.28379971088043,-0.3949504001683344,Low CLV
2326,User2326,50.0,Female,Tablet,Side,Entertainment,Morning,0,90.75759044001687,6,544.5455426401012,-0.009505473945557676,High CLV
5881,User5881,26.0,Non-Binary,Tablet,Top,,Morning,1,180.5683799318804,5,902.841899659402,0.885748983023462,High CLV
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Unknown,1,133.60495267950733,5,668.0247633975366,0.2990249382690457,High CLV
5756,User5756,51.0,Non-Binary,Tablet,,,Unknown,1,163.06603463749673,5,815.3301731874836,0.6670884758031268,High CLV
581,User581,31.0,Female,Tablet,Side,Social Media,Unknown,0,110.47467675893458,5,552.3733837946729,0.010053501591830648,High CLV
1253,User1253,36.0,Female,Desktop,Bottom,Shopping,Unknown,1,123.84269923274464,3,371.5280976982339,-0.44181419180744413,Low CLV
5193,User5193,50.0,Female,Desktop,Side,,Afternoon,1,108.6531848873955,7,760.5722942117685,0.5302681195622778,High CLV
6288,User6288,61.0,Non-Binary,Tablet,Bottom,News,Afternoon,1,55.14373780364801,6,330.86242682188805,-0.5434231598710596,Low CLV
6576,User6576,62.0,Female,Desktop,,,Morning,1,150.04138074707095,4,600.1655229882838,0.12946896530769278,High CLV
472,User472,53.0,Non-Binary,Mobile,,Social Media,Morning,0,70.53902523935405,2,141.0780504787081,-1.0176264428677806,Low CLV
2964,User2964,40.0,Non-Binary,Mobile,Side,Entertainment,Night,1,24.37687395766169,9,219.39186561895522,-0.8219482265727224,Low CLV
7780,User7780,19.0,Male,Tablet,Bottom,,Afternoon,0,136.18501326329022,1,136.18501326329022,-1.0298523929490484,Low CLV
8361,User8361,41.0,Female,Mobile,Side,News,Unknown,1,51.879922293268805,4,207.51968917307522,-0.8516125496083153,Low CLV
9090,User9090,41.0,Male,Desktop,Side,,Morning,1,189.28254518352458,1,189.28254518352458,-0.8971806502020689,Low CLV
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Night,1,191.70714386046572,6,1150.2428631627943,1.5039155116407503,Medium CLV
3118,User3118,57.0,Male,Mobile,Top,,Evening,1,184.67559023968073,4,738.7023609587229,0.4756229778106709,High CLV
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Unknown,1,86.62856604598,5,433.14283022989997,-0.287861010779269,Low CLV
8147,User8147,32.0,Female,Desktop,Top,,Unknown,1,22.782190975196137,5,113.91095487598068,-1.0855072988819963,Low CLV
3537,User3537,58.0,Female,Tablet,Side,,Morning,0,187.09734126579056,9,1683.8760713921151,2.8372740532355274,Medium CLV
7195,User7195,43.0,Male,Desktop,,,Afternoon,0,97.07314669711658,1,97.07314669711658,-1.127578959735934,Low CLV
4620,User4620,43.0,Non-Binary,Mobile,Side,,Night,1,193.9978674278605,2,387.995734855721,-0.40066745594991265,Low CLV
487,User487,28.0,Male,Mobile,Side,,Unknown,1,193.4515958760655,6,1160.709575256393,1.5300680819028616,Medium CLV
5953,User5953,27.0,Female,Desktop,Top,,Night,0,173.5417019841248,5,867.708509920624,0.7979632069867376,High CLV
6115,User6115,58.0,Non-Binary,Desktop,Bottom,Shopping,Evening,0,73.00080057252542,7,511.00560400767796,-0.09330978554096364,High CLV
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Afternoon,1,89.31759114834655,3,267.95277344503967,-0.7006118849826738,Low CLV
5801,User5801,59.0,Female,Tablet,,Education,Unknown,0,173.20460087303425,3,519.6138026191028,-0.07180097580183066,High CLV
7475,User7475,53.0,Female,Tablet,,,Afternoon,1,77.04596092812997,2,154.09192185625994,-0.9851094325077024,Low CLV
373,User373,34.0,Female,Mobile,Top,,Evening,1,50.50869440349665,3,151.52608321048996,-0.9915205456504609,Low CLV
7376,User7376,21.0,Female,Mobile,Side,News,Morning,1,120.22422724250303,1,120.22422724250303,-1.0697326890835381,Low CLV
7973,User7973,28.0,Female,Mobile,,Shopping,Unknown,1,188.50785934894057,5,942.5392967447028,0.9849385811715954,Medium CLV
6724,User6724,37.0,Female,Desktop,Top,Entertainment,Evening,1,145.28536340149515,5,726.4268170074757,0.4449507836373957,High CLV
8549,User8549,41.0,Male,Tablet,Top,Shopping,Night,0,122.6110106160857,7,858.2770743125999,0.774397422411247,High CLV
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1,37.49176887873834,4,149.96707551495336,-0.9954159483263049,Low CLV
4152,User4152,33.0,Female,Tablet,Side,News,Unknown,0,130.70130080585056,3,392.1039024175517,-0.3904026144363096,Low CLV
7688,User7688,57.0,Male,Mobile,,News,Evening,1,198.20969301876738,1,198.20969301876738,-0.8748749004199355,Low CLV
4397,User4397,62.0,Female,Mobile,Top,,Afternoon,0,45.21512274257432,8,361.7209819405946,-0.4663186667205529,Low CLV
2548,User2548,55.0,Male,Desktop,Top,,Evening,0,113.29933742547261,3,339.89801227641783,-0.5208464632593872,Low CLV
6724,User6724,37.0,Female,Desktop,Top,,Evening,1,177.92715294703197,2,355.85430589406394,-0.48097739203370765,Low CLV
6350,User6350,31.0,Male,Mobile,Bottom,Social Media,Afternoon,0,153.3383511957568,4,613.3534047830271,0.16242076546816328,High CLV
4707,User4707,21.0,Non-Binary,Desktop,Top,,Evening,1,145.46283337914824,3,436.3885001374447,-0.2797512424446077,Low CLV
4061,User4061,44.0,Female,Tablet,Side,,Night,0,146.44713511767966,1,146.44713511767966,-1.0042110205261454,Low CLV
6679,User6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1,84.70840721955594,3,254.1252216586678,-0.735161991684017,Low CLV
9377,User9377,45.0,Male,Tablet,Bottom,,Morning,0,72.8465319676088,2,145.6930639352176,-1.0060951747290716,Low CLV
1297,User1297,60.0,Male,Tablet,,Social Media,Afternoon,0,165.68500798613246,8,1325.4800638890597,1.941770605346079,Medium CLV
2021,User2021,41.0,Male,Mobile,Bottom,Social Media,Night,1,165.82041104225254,6,994.9224662535153,1.1158253877332422,Medium CLV
2946,User2946,37.0,Female,Desktop,Bottom,,Afternoon,1,176.07301734441867,9,1584.6571560997681,2.5893614680502965,Medium CLV
3697,User3697,27.0,Non-Binary,Mobile,,,Evening,0,184.38329946016484,8,1475.0663956813187,2.315533351227005,Medium CLV
1141,User1141,37.0,Male,Desktop,,,Unknown,1,112.04163179496881,3,336.12489538490644,-0.5302741329736196,Low CLV
3243,User3243,49.0,Female,Mobile,Bottom,News,Afternoon,0,110.27293304369593,5,551.3646652184797,0.007533074622723059,High CLV
6401,User6401,45.0,Female,Mobile,Side,Social Media,Morning,1,163.69313221401953,7,1145.8519254981368,1.4929441287685934,Medium CLV
5346,User5346,30.0,Non-Binary,Tablet,Top,News,Morning,1,136.99350753999772,5,684.9675376999886,0.34135887192629816,High CLV
2964,User2964,40.0,Non-Binary,Mobile,,Entertainment,Night,1,146.35403790638662,8,1170.832303251093,1.5553611589224867,Medium CLV
9827,User9827,22.0,Non-Binary,Mobile,Top,,Evening,0,163.2426804984982,5,816.213402492491,0.669295349962863,High CLV
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1,180.20096152716192,1,180.20096152716192,-0.9198722798695672,Low CLV
9155,User9155,29.0,Male,Desktop,Top,,Night,0,80.83912823327645,5,404.1956411663823,-0.3601896837287488,Low CLV
400,User400,52.0,Non-Binary,Tablet,Side,,Evening,1,87.60493147518993,4,350.4197259007597,-0.4945564638424064,Low CLV
7592,User7592,36.0,Male,Desktop,Bottom,Social Media,Unknown,0,36.91674917135642,6,221.50049502813852,-0.8166795157982905,Low CLV
8936,User8936,53.0,Male,Mobile,Top,Education,Afternoon,0,124.09042537931131,3,372.2712761379339,-0.4399572546730572,Low CLV
2510,User2510,47.0,Male,Mobile,Side,,Afternoon,0,26.469609283413575,5,132.34804641706788,-1.039439600865142,Low CLV
4830,User4830,32.0,Female,Mobile,Bottom,,Evening,0,103.80764326384283,2,207.61528652768567,-0.8513736860080783,Low CLV
2513,User2513,50.0,Male,Tablet,Top,Social Media,Afternoon,0,117.67603424736379,6,706.0562054841828,0.39405191067891315,High CLV
3892,User3892,29.0,Male,Desktop,,Entertainment,Evening,0,71.5774253830912,6,429.4645522985472,-0.29705171184977136,Low CLV
389,User389,31.0,Non-Binary,Tablet,Top,Social Media,Afternoon,1,126.34998690242193,5,631.7499345121097,0.20838711402313068,High CLV
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,25.490044989028895,6,152.9402699341734,-0.9879869987902683,Low CLV
3604,User3604,49.0,Male,Tablet,Bottom,News,Morning,1,26.722673974858594,7,187.05871782401016,-0.9027371994555901,Low CLV
6193,User6193,29.0,Female,Desktop,Bottom,,Afternoon,1,168.06810091873848,5,840.3405045936925,0.7295803494240315,High CLV
7086,User7086,30.0,Non-Binary,Mobile,Top,,Morning,1,84.83431545402732,1,84.83431545402732,-1.1581594219812623,Low CLV
1253,User1253,36.0,Female,Desktop,Bottom,Shopping,Morning,1,42.870892277339266,8,342.9671382187141,-0.5131778151556277,Low CLV
6620,User6620,52.0,Female,Tablet,Top,,Morning,1,114.00378680986479,4,456.01514723945917,-0.2307112705073824,High CLV
7086,User7086,30.0,Non-Binary,Mobile,Top,,Unknown,1,158.59883955774995,9,1427.3895560197495,2.1964059798065976,Medium CLV
2173,User2173,52.0,Male,Mobile,Bottom,Shopping,Night,1,58.84778494943177,6,353.0867096965906,-0.4878926251426645,Low CLV
4742,User4742,31.0,Male,Desktop,Bottom,,Night,1,132.12028564742005,1,132.12028564742005,-1.04000869357333,Low CLV
5890,User5890,56.0,Female,Mobile,Bottom,,Night,1,35.36254369887824,3,106.08763109663472,-1.1050549871142656,Low CLV
487,User487,28.0,Male,Mobile,Side,,Afternoon,1,29.302709810349384,3,87.90812943104815,-1.1504790601553303,Low CLV
8937,User8937,57.0,Male,Tablet,Side,,Afternoon,1,115.64383368226665,4,462.5753347290666,-0.21431970812175907,High CLV
3144,User3144,24.0,Male,Desktop,Side,Shopping,Morning,1,117.31432188981917,6,703.885931338915,0.388629171755305,High CLV
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1,134.7373822696772,7,943.1616758877403,0.9864936840656471,Medium CLV
4945,User4945,31.0,Male,Tablet,Top,Social Media,Morning,1,150.6964400700791,4,602.7857602803164,0.13601600121261614,High CLV
2934,User2934,26.0,Non-Binary,Desktop,Top,,Afternoon,1,195.65337430325624,6,1173.9202458195375,1.5630768230455114,Medium CLV
234,User234,19.0,Female,Tablet,Bottom,,Morning,1,112.93406269421516,1,112.93406269421516,-1.087948203073653,Low CLV
7582,User7582,50.0,Male,Tablet,Side,,Night,0,78.13216512942427,8,625.0573210353941,0.1916646664558567,High CLV
4391,User4391,39.0,Non-Binary,Mobile,,News,Night,0,163.13351505836667,7,1141.9346054085668,1.483156146834485,Medium CLV
7464,User7464,52.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,68.74980522717337,9,618.7482470445603,0.1759005468967594,High CLV
4683,User4683,50.0,Non-Binary,Desktop,,,Unknown,0,99.01485572701449,3,297.0445671810435,-0.6279218966723047,Low CLV
9589,User9589,54.0,Non-Binary,Tablet,Bottom,Shopping,Night,0,34.12214864160787,2,68.24429728321574,-1.1996119442233906,Low CLV
2602,User2602,61.0,Female,Desktop,Side,Shopping,Unknown,1,24.563133814782354,1,24.563133814782354,-1.308755549829743,Low CLV
7808,User7808,26.0,Female,Desktop,,,Night,1,193.27671464202652,3,579.8301439260796,0.07865812566911923,High CLV
6075,User6075,32.0,Non-Binary,Desktop,Side,,Night,1,170.47642169219705,5,852.3821084609853,0.7596680109926043,High CLV
9090,User9090,41.0,Male,Desktop,Side,,Morning,1,145.27535709686563,2,290.55071419373127,-0.6441477128602143,Low CLV
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1,93.61152999456858,3,280.83458998370577,-0.6684248324375741,Low CLV
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1,51.192977612752244,4,204.77191045100898,-0.8584782659336474,Low CLV
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1,48.15866768079549,7,337.11067376556844,-0.5278110253489339,Low CLV
5329,User5329,54.0,Male,Tablet,,Education,Unknown,1,65.04372166962716,3,195.13116500888148,-0.8825670409280957,Low CLV
3330,User3330,49.0,Male,Desktop,Top,News,Afternoon,1,118.86079964710169,9,1069.7471968239151,1.3027856295060831,Medium CLV
4707,User4707,21.0,Non-Binary,Desktop,Top,,Evening,1,148.62726608601122,8,1189.0181286880897,1.600801032806705,Medium CLV
4871,User4871,58.0,Female,Desktop,Side,,Night,1,138.83552780919163,4,555.3421112367665,0.017471289749574525,High CLV
2057,User2057,33.0,Non-Binary,Mobile,Bottom,,Unknown,0,70.38810145026972,1,70.38810145026972,-1.1942553443087551,Low CLV
2973,User2973,27.0,Non-Binary,Tablet,Bottom,,Unknown,1,191.87575051937495,1,191.87575051937495,-0.8907011574880785,Low CLV
2173,User2173,52.0,Male,Mobile,Bottom,Shopping,Night,1,152.82144500523833,1,152.82144500523833,-0.9882838997917552,Low CLV
7808,User7808,26.0,Female,Desktop,Top,,Night,1,119.78372945205213,1,119.78372945205213,-1.070833335524565,Low CLV
5288,User5288,43.0,Female,Mobile,Top,News,Evening,0,130.10973432218339,8,1040.877874577467,1.2306515178845818,Medium CLV
3236,User3236,56.0,Female,Mobile,Bottom,Education,Morning,1,95.52801123700219,3,286.58403371100655,-0.6540590287638255,Low CLV
6854,User6854,32.0,Male,Mobile,,,Night,1,64.59157811020835,6,387.5494686612501,-0.40178251556960387,Low CLV
2337,User2337,40.0,Male,Desktop,Top,Entertainment,Evening,1,84.07508215722709,3,252.22524647168126,-0.7399093501791763,Low CLV
9677,User9677,39.0,Non-Binary,Mobile,,Education,Night,0,156.41229988358643,5,782.0614994179322,0.5839619580863004,High CLV
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1,22.590827953356055,7,158.1357956734924,-0.9750052380681741,Low CLV
1762,User1762,41.0,Male,Desktop,Side,Entertainment,Afternoon,1,40.89307529124493,2,81.78615058248985,-1.1657756958656025,Low CLV
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1,28.280475563915495,6,169.68285338349295,-0.9461532704797914,Low CLV
1525,User1525,46.0,Male,Tablet,Top,,Unknown,0,27.331184417414626,6,163.98710650448777,-0.9603849049335073,Low CLV
3430,User3430,61.0,Male,Desktop,,,Unknown,1,173.9829051219813,3,521.9487153659439,-0.06596686389337295,High CLV
1658,User1658,27.0,Female,Mobile,Side,News,Night,0,146.65841468840426,6,879.9504881304256,0.8285515323764152,High CLV
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Night,1,105.35128923571854,5,526.7564461785927,-0.05395406400409242,High CLV
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1,37.61014891718027,2,75.22029783436054,-1.182181413706179,Low CLV
2114,User2114,20.0,Male,Tablet,Bottom,,Morning,0,108.49085752102982,9,976.4177176892684,1.0695886390120135,Medium CLV
8044,User8044,34.0,Male,Tablet,Bottom,,Unknown,0,105.22491874050182,8,841.7993499240146,0.7332254821707452,High CLV
2384,User2384,37.0,Non-Binary,Desktop,Side,Education,Afternoon,0,51.17633658380274,3,153.5290097514082,-0.9865159485408062,Low CLV
301,User301,59.0,Male,Tablet,Side,Social Media,Unknown,1,98.09329686283515,8,784.7463749026812,0.5906705017179592,High CLV
6086,User6086,24.0,Male,Desktop,Bottom,,Morning,1,91.73085219152722,9,825.577669723745,0.6926933047865494,High CLV
1283,User1283,57.0,Male,Mobile,Top,Social Media,Afternoon,0,130.85301764939896,3,392.5590529481969,-0.38926535603786605,Low CLV
4945,User4945,31.0,Male,Tablet,Top,Social Media,Morning,1,134.3168571561759,3,402.9505714685277,-0.3633006676235177,Low CLV
1304,User1304,22.0,Male,Desktop,Bottom,,Evening,0,28.154721758968012,2,56.309443517936025,-1.2294328754645771,Low CLV
3037,User3037,36.0,Male,Mobile,,,Morning,1,87.43027063276482,8,699.4421650621185,0.37752578907475937,High CLV
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1,132.65478482856255,1,132.65478482856255,-1.038673171275127,Low CLV
1908,User1908,26.0,Male,Mobile,Bottom,Education,Evening,1,110.56452654441578,8,884.5162123553263,0.839959644352875,High CLV
3126,User3126,18.0,Female,Mobile,Bottom,Education,Night,0,174.16817141389802,7,1219.177199897286,1.6761577658270874,Medium CLV
1372,User1372,51.0,Non-Binary,Tablet,Top,,Evening,0,138.56485369141012,7,969.9539758398708,1.0534380597889639,Medium CLV
1122,User1122,49.0,Non-Binary,Tablet,Top,,Morning,1,49.328196874657344,3,147.98459062397203,-1.0003694690634113,Low CLV
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1,32.70237453207737,1,32.70237453207737,-1.2884184981524087,Low CLV
7491,User7491,28.0,Female,Mobile,Bottom,Education,Afternoon,0,135.6354700771368,4,542.5418803085472,-0.014511909532866794,High CLV
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1,24.772035897491925,9,222.94832307742732,-0.8130619112967166,Low CLV
6161,User6161,61.0,Female,Tablet,,,Unknown,1,125.4396046292234,5,627.198023146117,0.19701351544112383,High CLV
9990,User9990,25.0,Male,Desktop,Side,,Night,1,189.24144345649236,1,189.24144345649236,-0.8972833487185173,Low CLV
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1,123.58535201765821,5,617.9267600882911,0.17384794478531132,High CLV
3044,User3044,34.0,Male,Desktop,Top,News,Night,1,89.87058671717395,8,718.9646937373916,0.42630560629992365,High CLV
4694,User4694,29.0,Female,Mobile,Top,Entertainment,Afternoon,0,135.79187931962358,8,1086.3350345569886,1.344232703614104,Medium CLV
5285,User5285,62.0,Female,Mobile,Top,,Unknown,0,102.485520288473,5,512.427601442365,-0.0897567225073545,High CLV
6409,User6409,52.0,Male,Desktop,Top,,Unknown,1,118.21102207686829,9,1063.8991986918145,1.2881735736212179,Medium CLV
1586,User1586,38.0,Non-Binary,Desktop,Top,Shopping,Night,1,189.46366557977453,1,189.46366557977453,-0.896728095106785,Low CLV
1972,User1972,33.0,Non-Binary,Desktop,,,Night,0,89.49847480413936,4,357.99389921655745,-0.4756313135136844,Low CLV
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1,193.01430148830457,3,579.0429044649137,0.07669109579984071,High CLV
7908,User7908,34.0,Male,Mobile,Side,Social Media,Night,0,182.96311555209147,2,365.92623110418293,-0.45581125300391023,Low CLV
6471,User6471,36.0,Female,Desktop,Top,Education,Evening,0,55.24240426207336,8,441.93923409658686,-0.2658819434159725,Low CLV
